country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Seychelles,SYC,2/22/2021,,,,,1403,,,,14267,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,2/23/2021,70568,47188,23380,,1511,71.76,47.98,23.77,15365,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,2/24/2021,,,,,1640,,,,16677,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,2/25/2021,75096,51577,23519,,1687,76.36,52.45,23.92,17155,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,2/26/2021,,,,,1744,,,,17734,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,2/27/2021,79438,55889,23549,,2017,80.78,56.83,23.95,20510,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,2/28/2021,,,,,2030,,,,20643,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/1/2021,80131,55901,24230,,1723,81.48,56.84,24.64,17521,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/2/2021,,,,,1418,,,,14419,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/3/2021,80863,56261,24602,,1147,82.23,57.21,25.02,11664,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/4/2021,81715,57095,24620,852,946,83.09,58.06,25.04,9620,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/5/2021,,,,,734,,,,7464,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/6/2021,,,,,522,,,,5308,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/7/2021,,,,,571,,,,5806,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/8/2021,84468,57901,26567,,620,85.89,58.88,27.02,6305,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/9/2021,,,,,772,,,,7850,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/10/2021,87333,60439,26894,,924,88.81,61.46,27.35,9396,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Seychelles,SYC,3/11/2021,88106,61070,27036,773,913,89.59,62.1,27.49,9284,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation,https://www.facebook.com/mohseychellesofficial/photos/pcb.1682413525293105/1682413471959777/
Singapore,SGP,1/11/2021,3400,3400,,,,0.06,0.06,,,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/12/2021,6200,6200,,2800,2800,0.11,0.11,,479,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/13/2021,,,,,4090,,,,699,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/14/2021,,,,,4520,,,,773,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/15/2021,,,,,4735,,,,809,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/16/2021,,,,,4864,,,,831,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/17/2021,,,,,4950,,,,846,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/18/2021,,,,,5011,,,,857,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/19/2021,,,,,5380,,,,920,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/20/2021,,,,,5380,,,,920,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/21/2021,,,,,5380,,,,920,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/22/2021,60000,60000,,,5380,1.03,1.03,,920,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/23/2021,,,,,6127,,,,1047,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/24/2021,,,,,6874,,,,1175,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/25/2021,,,,,7621,,,,1303,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/26/2021,,,,,8369,,,,1431,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/27/2021,113050,113000,50,,9116,1.93,1.93,0,1558,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/28/2021,,,,,9847,,,,1683,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/29/2021,,,,,10579,,,,1808,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/30/2021,,,,,10563,,,,1806,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,1/31/2021,155050,155000,50,,10547,2.65,2.65,0,1803,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/1/2021,,,,,10885,,,,1861,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/2/2021,181000,175000,6000,,11223,3.09,2.99,0.1,1918,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/3/2021,,,,,11046,,,,1888,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/4/2021,,,,,10886,,,,1861,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/5/2021,,,,,10725,,,,1833,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/6/2021,,,,,10564,,,,1806,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/7/2021,,,,,10404,,,,1778,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/8/2021,,,,,9889,,,,1690,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/9/2021,,,,,9375,,,,1602,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/10/2021,256000,250000,6000,,9375,4.38,4.27,0.1,1602,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/11/2021,,,,,9893,,,,1691,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/12/2021,,,,,10411,,,,1780,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/13/2021,,,,,10929,,,,1868,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/14/2021,,,,,11446,,,,1956,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/15/2021,,,,,11964,,,,2045,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/16/2021,,,,,12482,,,,2134,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/17/2021,,,,,13000,,,,2222,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/18/2021,360000,250000,110000,,13000,6.15,4.27,1.88,2222,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/19/2021,,,,,13286,,,,2271,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/20/2021,,,,,13572,,,,2320,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/21/2021,,,,,13859,,,,2369,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/22/2021,,,,,14145,,,,2418,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/23/2021,,,,,14431,,,,2467,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/24/2021,,,,,14717,,,,2516,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/25/2021,,,,,15004,,,,2565,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/26/2021,,,,,15004,,,,2565,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/27/2021,,,,,15004,,,,2565,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,2/28/2021,,,,,15004,,,,2565,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/1/2021,525039,317715,207324,,15004,8.97,5.43,3.54,2565,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/2/2021,,,,,14763,,,,2523,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/3/2021,,,,,14523,,,,2482,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/4/2021,565000,350000,215000,,14282,9.66,5.98,3.67,2441,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/5/2021,,,,,13615,,,,2327,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/6/2021,,,,,12948,,,,2213,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/7/2021,596000,379000,217000,,12281,10.19,6.48,3.71,2099,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/8/2021,611314,392620,218694,15314,12325,10.45,6.71,3.74,2107,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/9/2021,,,,,14110,,,,2412,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/10/2021,,,,,15894,,,,2717,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/11/2021,,,,,17679,,,,3022,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/12/2021,,,,,19890,,,,3400,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/13/2021,,,,,22101,,,,3778,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/14/2021,,,,,24313,,,,4156,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Singapore,SGP,3/15/2021,792000,549000,243000,,25812,13.54,9.38,4.15,4412,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/more-vaccination-centres-nationwide-with-the-roll-out-of-the-moderna-vaccine
Slovakia,SVK,1/4/2021,0,0,,,,0,0,,,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/5/2021,425,425,,425,425,0.01,0.01,,78,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/6/2021,6618,6618,,6193,3309,0.12,0.12,,606,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/7/2021,13661,13661,,7043,4554,0.25,0.25,,834,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/8/2021,20702,20702,,7041,5176,0.38,0.38,,948,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/9/2021,22311,22311,,1609,4462,0.41,0.41,,817,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/10/2021,25356,25356,,3045,4226,0.46,0.46,,774,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/11/2021,29411,29411,,4055,4202,0.54,0.54,,770,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/12/2021,39977,39977,,10566,5650,0.73,0.73,,1035,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/13/2021,46727,46727,,6750,5730,0.86,0.86,,1050,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/14/2021,54183,54183,,7456,5789,0.99,0.99,,1060,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/15/2021,62037,62037,,7854,5905,1.14,1.14,,1082,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/16/2021,63399,63399,,1362,5870,1.16,1.16,,1075,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/17/2021,63453,63453,,54,5442,1.16,1.16,,997,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/18/2021,72421,71839,582,8968,6144,1.33,1.32,0.01,1125,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/19/2021,80372,79329,1043,7951,5771,1.47,1.45,0.02,1057,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/20/2021,88254,86347,1907,7882,5932,1.62,1.58,0.03,1087,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/21/2021,95573,93018,2555,7319,5913,1.75,1.7,0.05,1083,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/22/2021,102343,99655,2688,6770,5758,1.87,1.83,0.05,1055,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/23/2021,102619,99931,2688,276,5603,1.88,1.83,0.05,1026,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/24/2021,102619,99931,2688,0,5595,1.88,1.83,0.05,1025,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/25/2021,111580,106599,4981,8961,5594,2.04,1.95,0.09,1025,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/26/2021,118808,113571,5237,7228,5491,2.18,2.08,0.1,1006,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/27/2021,125871,120362,5509,7063,5374,2.31,2.2,0.1,984,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/28/2021,135743,128712,7031,9872,5739,2.49,2.36,0.13,1051,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/29/2021,147542,138177,9365,11799,6457,2.7,2.53,0.17,1183,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/30/2021,148934,139566,9368,1392,6616,2.73,2.56,0.17,1212,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,1/31/2021,149215,139679,9536,281,6657,2.73,2.56,0.17,1219,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/1/2021,160975,148530,12445,11760,7056,2.95,2.72,0.23,1292,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/2/2021,173232,157342,15890,12257,7775,3.17,2.88,0.29,1424,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/3/2021,184937,166717,18220,11705,8438,3.39,3.05,0.33,1546,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/4/2021,199358,175587,23771,14421,9088,3.65,3.22,0.44,1665,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/5/2021,214403,183967,30436,15045,9552,3.93,3.37,0.56,1750,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/6/2021,217187,186055,31132,2784,9750,3.98,3.41,0.57,1786,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/7/2021,217367,186235,31132,180,9736,3.98,3.41,0.57,1783,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/8/2021,228648,193630,35018,11281,9668,4.19,3.55,0.64,1771,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/9/2021,243507,200949,42558,14859,10039,4.46,3.68,0.78,1839,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/10/2021,256568,207504,49064,13061,10233,4.7,3.8,0.9,1874,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/11/2021,270358,214693,55665,13790,10143,4.95,3.93,1.02,1858,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/12/2021,284446,222388,62058,14088,10006,5.21,4.07,1.14,1833,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/13/2021,288899,226422,62477,4453,10245,5.29,4.15,1.14,1876,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/14/2021,299707,237025,62682,10808,11763,5.49,4.34,1.15,2155,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/15/2021,313086,243607,69479,13379,12063,5.73,4.46,1.27,2209,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/16/2021,324419,248592,75827,11333,11559,5.94,4.55,1.39,2117,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/17/2021,336035,254150,81885,11616,11352,6.15,4.66,1.5,2079,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/18/2021,347226,258744,88482,11191,10981,6.36,4.74,1.62,2011,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/19/2021,360398,265072,95326,13172,10850,6.6,4.86,1.75,1987,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/20/2021,367192,271583,95609,6794,11185,6.73,4.97,1.75,2049,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/21/2021,373508,277899,95609,6316,10543,6.84,5.09,1.75,1931,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
Slovakia,SVK,2/22/2021,385872,283373,102499,12364,10398,7.07,5.19,1.88,1905,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data
